City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
233,Ribeira Grande,PT,2021-09-27 00:25:22,38.5167,-28.7,68.38,73,91,23.6,overcast clouds
234,Kruisfontein,ZA,2021-09-27 00:25:23,-34.0033,24.7314,57.88,94,69,7.07,broken clouds
235,Birin,NP,2021-09-27 00:25:23,26.8865,88.0718,63.28,66,43,5.35,scattered clouds
236,Vila Franca Do Campo,PT,2021-09-27 00:25:24,37.7167,-25.4333,70.2,93,100,7.31,overcast clouds
237,Zverinogolovskoye,RU,2021-09-27 00:25:24,54.4586,64.8542,40.77,49,100,23.11,overcast clouds
238,Yar-Sale,RU,2021-09-27 00:25:24,66.8333,70.8333,32.0,85,1,6.91,clear sky
239,Skibbereen,IE,2021-09-27 00:25:24,51.55,-9.2667,53.4,73,100,8.23,overcast clouds
240,Tiksi,RU,2021-09-27 00:25:25,71.6872,128.8694,33.75,95,100,6.44,light rain
241,Chimbote,PE,2021-09-27 00:25:25,-9.0853,-78.5783,63.3,86,33,5.86,scattered clouds
242,Alexander City,US,2021-09-27 00:25:25,32.944,-85.9539,70.48,88,1,0.0,clear sky
243,Mollendo,PE,2021-09-27 00:25:26,-17.0231,-72.0147,60.78,78,62,3.51,broken clouds
244,Sisimiut,GL,2021-09-27 00:25:26,66.9395,-53.6735,26.37,53,0,7.67,clear sky
245,Chuy,UY,2021-09-27 00:25:26,-33.6971,-53.4616,57.63,93,2,5.57,clear sky
246,Pandegelang,ID,2021-09-27 00:25:27,-6.31,106.1058,82.65,85,72,1.88,broken clouds
247,Wanning,CN,2021-09-27 00:25:27,18.8003,110.3967,80.78,84,26,2.84,scattered clouds
248,Damghan,IR,2021-09-27 00:25:27,36.1683,54.348,56.16,54,0,1.45,clear sky
249,Yerbogachen,RU,2021-09-27 00:25:28,61.2767,108.0108,32.2,94,100,14.07,light snow
250,Brae,GB,2021-09-27 00:25:28,60.3964,-1.353,55.31,96,100,18.34,overcast clouds
251,Pochutla,MX,2021-09-27 00:25:28,15.7432,-96.4661,78.62,81,67,4.32,broken clouds
252,Camacha,PT,2021-09-27 00:25:29,33.0833,-16.3333,66.96,77,0,3.44,clear sky
253,Chapais,CA,2021-09-27 00:25:29,49.7834,-74.8492,49.78,89,99,4.12,overcast clouds
254,Hofn,IS,2021-09-27 00:25:29,64.2539,-15.2082,42.48,61,100,9.64,overcast clouds
255,Ostrovnoy,RU,2021-09-27 00:21:09,68.0531,39.5131,43.61,93,93,14.29,overcast clouds
256,Port-Gentil,GA,2021-09-27 00:25:30,-0.7193,8.7815,77.52,83,90,10.27,overcast clouds
257,Raudeberg,NO,2021-09-27 00:25:30,61.9875,5.1352,57.87,89,89,10.76,light rain
258,Los Llanos De Aridane,ES,2021-09-27 00:25:30,28.6585,-17.9182,71.35,73,90,9.22,overcast clouds
259,Flin Flon,CA,2021-09-27 00:25:31,54.7682,-101.865,57.27,60,48,3.98,scattered clouds
260,Ferme-Neuve,CA,2021-09-27 00:25:31,46.7001,-75.4493,47.98,70,85,4.68,overcast clouds
261,Oranjestad,AW,2021-09-27 00:25:31,12.524,-70.027,84.9,81,20,5.99,few clouds
262,Barranca,PE,2021-09-27 00:25:32,-10.75,-77.7667,61.47,85,32,5.44,scattered clouds
263,Zhezkazgan,KZ,2021-09-27 00:25:32,47.8043,67.7144,59.52,23,100,8.55,light rain
264,Idil,TR,2021-09-27 00:25:32,37.3411,41.8895,65.97,21,0,6.6,clear sky
265,Atar,MR,2021-09-27 00:25:32,20.5169,-13.0499,94.96,14,4,4.5,clear sky
266,Thinadhoo,MV,2021-09-27 00:25:33,0.5333,72.9333,81.68,76,100,16.75,light rain
267,Srednekolymsk,RU,2021-09-27 00:25:33,67.45,153.6833,33.67,97,100,17.25,light rain
268,Cockburn Town,TC,2021-09-27 00:25:33,21.4612,-71.1419,83.52,72,1,9.08,clear sky
269,Tura,IN,2021-09-27 00:25:34,25.5198,90.2201,75.72,84,69,2.98,broken clouds
270,Bathsheba,BB,2021-09-27 00:25:34,13.2167,-59.5167,81.21,89,40,12.66,scattered clouds
271,Itarema,BR,2021-09-27 00:25:34,-2.9248,-39.9167,78.91,82,48,17.65,scattered clouds
272,Richards Bay,ZA,2021-09-27 00:25:35,-28.783,32.0377,63.59,93,53,3.94,broken clouds
273,Bonthe,SL,2021-09-27 00:25:35,7.5264,-12.505,77.09,88,100,4.68,light rain
274,Poninka,UA,2021-09-27 00:25:35,50.1849,27.5363,46.99,89,96,4.65,overcast clouds
275,Jalu,LY,2021-09-27 00:25:36,29.0331,21.5482,70.21,64,0,8.84,clear sky
276,Kysyl-Syr,RU,2021-09-27 00:25:36,63.8986,122.7617,33.03,80,99,8.55,overcast clouds
277,Bonavista,CA,2021-09-27 00:25:36,48.6499,-53.1147,52.12,87,86,12.28,overcast clouds
278,Vila Velha,BR,2021-09-27 00:25:36,-20.3297,-40.2925,73.35,78,75,8.05,broken clouds
279,Berlevag,NO,2021-09-27 00:25:37,70.8578,29.0864,47.59,86,100,14.74,overcast clouds
280,Yershichi,RU,2021-09-27 00:25:37,53.6725,32.7542,46.54,84,57,7.78,broken clouds
281,Acarau,BR,2021-09-27 00:25:37,-2.8856,-40.12,78.96,82,63,18.86,broken clouds
282,Wau,SS,2021-09-27 00:25:38,7.7029,27.9953,69.55,94,18,2.66,few clouds
283,Shemonaikha,KZ,2021-09-27 00:25:38,50.6328,81.9056,25.29,88,6,6.15,clear sky
284,Dongsheng,CN,2021-09-27 00:25:38,39.8161,109.9776,57.4,40,59,7.87,broken clouds
285,Antofagasta,CL,2021-09-27 00:25:39,-23.65,-70.4,56.48,84,45,4.03,scattered clouds
286,Longyearbyen,SJ,2021-09-27 00:25:39,78.2186,15.6401,39.04,87,75,18.41,light intensity drizzle
287,Guerrero Negro,MX,2021-09-27 00:25:39,27.9769,-114.0611,72.61,66,8,18.54,clear sky
288,Hirara,JP,2021-09-27 00:25:40,24.8,125.2833,86.27,79,20,10.36,few clouds
289,Bardiyah,LY,2021-09-27 00:25:40,31.7561,25.0865,72.28,61,0,6.6,clear sky
290,Verkhnechusovskiye Gorodki,RU,2021-09-27 00:25:40,58.1671,57.1086,38.95,71,100,12.1,overcast clouds
291,Labrea,BR,2021-09-27 00:25:41,-7.2586,-64.7981,77.95,75,70,3.09,broken clouds
292,Abashiri,JP,2021-09-27 00:25:41,44.0213,144.2697,63.95,82,20,6.91,few clouds
293,Ekhabi,RU,2021-09-27 00:25:42,53.5102,142.9671,54.73,50,18,8.37,few clouds
294,Soe,ID,2021-09-27 00:25:42,-9.8607,124.284,77.29,47,72,3.6,broken clouds
295,Narsaq,GL,2021-09-27 00:25:42,60.9167,-46.05,34.02,52,0,5.46,clear sky
296,Mitsamiouli,KM,2021-09-27 00:25:43,-11.3847,43.2844,74.91,74,5,3.53,clear sky
297,Cabo San Lucas,MX,2021-09-27 00:22:20,22.8909,-109.9124,91.62,73,15,1.01,few clouds
298,Turan,VN,2021-09-27 00:25:43,16.0678,108.2208,84.18,74,20,0.0,few clouds
299,Puerto Narino,CO,2021-09-27 00:25:43,-3.7703,-70.3831,80.08,71,96,1.41,overcast clouds
300,Ust-Kuyga,RU,2021-09-27 00:25:44,70.0167,135.6,33.8,99,100,4.47,light rain
301,Cochabamba,BO,2021-09-27 00:25:44,-17.3895,-66.1568,67.19,37,40,6.91,scattered clouds
302,Chokurdakh,RU,2021-09-27 00:25:44,70.6333,147.9167,26.83,93,100,16.35,light snow
303,Yarada,IN,2021-09-27 00:25:45,17.65,83.2667,77.32,100,90,17.27,thunderstorm with heavy rain
304,Samarai,PG,2021-09-27 00:25:45,-10.6167,150.6667,79.48,86,84,12.21,broken clouds
305,Grindavik,IS,2021-09-27 00:25:45,63.8424,-22.4338,40.95,81,90,29.93,overcast clouds
306,Clovis,US,2021-09-27 00:23:59,36.8252,-119.7029,89.37,24,1,9.22,smoke
307,Murakami,JP,2021-09-27 00:25:46,38.2333,139.4833,73.29,58,6,5.55,clear sky
308,Gushikawa,JP,2021-09-27 00:25:46,26.3544,127.8686,85.23,80,1,12.66,clear sky
309,Kahului,US,2021-09-27 00:25:46,20.8947,-156.47,84.22,82,40,25.32,scattered clouds
310,Hauterive,FR,2021-09-27 00:25:47,46.0901,3.4459,59.76,93,61,3.83,broken clouds
311,Powell,US,2021-09-27 00:25:47,40.1578,-83.0752,68.16,54,1,3.0,clear sky
312,Barguzin,RU,2021-09-27 00:25:47,53.6167,109.6167,35.83,88,100,5.84,overcast clouds
313,Coahuayana,MX,2021-09-27 00:25:47,18.7333,-103.6833,83.41,80,99,3.36,overcast clouds
314,Zhaotong,CN,2021-09-27 00:25:48,27.3167,103.7167,60.82,89,70,2.13,broken clouds
315,Longhua,CN,2021-09-27 00:25:48,23.6137,114.1919,81.19,78,17,1.07,light rain
316,Sioux Lookout,CA,2021-09-27 00:25:48,50.1001,-91.917,59.38,58,40,4.61,scattered clouds
317,Arrifes,PT,2021-09-27 00:25:49,37.7667,-25.7,68.23,88,75,9.22,broken clouds
318,Lamu,KE,2021-09-27 00:25:49,-2.2717,40.902,75.42,79,28,15.57,scattered clouds
319,Coos Bay,US,2021-09-27 00:25:49,43.3665,-124.2179,84.85,64,90,12.66,overcast clouds
320,North Myrtle Beach,US,2021-09-27 00:23:48,33.816,-78.68,73.09,79,1,0.0,clear sky
321,Vredendal,ZA,2021-09-27 00:25:50,-31.6683,18.5012,58.84,82,0,13.09,clear sky
322,Marevo,RU,2021-09-27 00:25:50,57.3146,32.0804,45.46,97,98,5.64,overcast clouds
323,Arlit,NE,2021-09-27 00:25:51,18.7369,7.3853,86.29,16,0,9.1,clear sky
324,Herouville-Saint-Clair,FR,2021-09-27 00:25:51,49.2109,-0.3065,63.59,88,0,11.5,clear sky
325,Ancud,CL,2021-09-27 00:25:51,-41.8697,-73.8203,42.33,79,19,6.22,few clouds
326,Oranjemund,NA,2021-09-27 00:25:52,-28.55,16.4333,56.05,97,44,6.49,scattered clouds
327,Visby,SE,2021-09-27 00:25:52,57.6409,18.296,56.95,93,90,10.36,overcast clouds
328,Olinda,BR,2021-09-27 00:21:50,-8.0089,-34.8553,76.73,78,40,12.66,scattered clouds
329,Presidencia Roque Saenz Pena,AR,2021-09-27 00:25:52,-26.7852,-60.4388,74.57,35,0,7.94,clear sky
330,Tezu,IN,2021-09-27 00:25:53,27.9167,96.1667,77.25,75,73,3.6,broken clouds
331,Poli,TZ,2021-09-27 00:25:53,-3.3333,36.8,55.54,81,49,2.77,scattered clouds
332,Isla Mujeres,MX,2021-09-27 00:25:53,21.2311,-86.731,84.25,78,53,8.32,broken clouds
333,Eyl,SO,2021-09-27 00:25:54,7.9803,49.8164,80.13,71,80,17.58,broken clouds
334,Killam,CA,2021-09-27 00:25:54,52.7834,-111.8518,76.95,29,80,5.75,broken clouds
335,Hithadhoo,MV,2021-09-27 00:25:54,-0.6,73.0833,82.33,74,100,17.78,overcast clouds
336,Hargeysa,SO,2021-09-27 00:25:54,9.56,44.065,72.03,57,28,15.5,scattered clouds
337,Sao Filipe,CV,2021-09-27 00:25:55,14.8961,-24.4956,78.75,80,52,6.26,broken clouds
338,Mandalgovi,MN,2021-09-27 00:25:55,45.7625,106.2708,44.11,32,0,9.04,clear sky
339,Denpasar,ID,2021-09-27 00:25:33,-8.65,115.2167,80.26,83,20,12.66,few clouds
340,Smithers,CA,2021-09-27 00:25:55,54.7804,-127.1743,59.32,67,75,3.44,broken clouds
341,Turinsk,RU,2021-09-27 00:25:56,58.0458,63.696,33.76,78,100,11.81,overcast clouds
342,Patu,BR,2021-09-27 00:25:56,-6.11,-37.6367,81.27,56,64,18.75,broken clouds
343,Mannarakkat,IN,2021-09-27 00:25:56,10.9833,76.4667,78.35,99,99,2.82,overcast clouds
344,Zomin,UZ,2021-09-27 00:25:57,39.9606,68.3958,61.18,52,0,5.37,clear sky
345,Havelock,US,2021-09-27 00:25:57,34.8791,-76.9013,67.95,83,0,4.03,clear sky
346,Lazaro Cardenas,MX,2021-09-27 00:22:12,17.9583,-102.2,82.53,80,97,5.23,overcast clouds
347,Kjopsvik,NO,2021-09-27 00:25:57,68.097,16.3742,56.17,89,100,7.85,overcast clouds
348,Tommot,RU,2021-09-27 00:25:58,58.9564,126.2925,42.66,77,100,9.6,light rain
349,Wanxian,CN,2021-09-27 00:25:58,30.8039,108.3897,78.94,83,64,3.36,light rain
350,Jacksonville Beach,US,2021-09-27 00:23:30,30.2947,-81.3931,77.05,69,1,10.36,clear sky
351,Nueva Helvecia,UY,2021-09-27 00:25:58,-34.3,-57.2333,60.6,89,18,8.16,few clouds
352,Karratha,AU,2021-09-27 00:25:59,-20.7377,116.8463,71.89,40,5,12.57,clear sky
353,Wairoa,NZ,2021-09-27 00:25:59,-39.0333,177.3667,56.61,83,98,4.0,overcast clouds
354,Cayenne,GF,2021-09-27 00:25:59,4.9333,-52.3333,83.08,77,47,4.0,scattered clouds
355,Kutum,SD,2021-09-27 00:26:00,14.2,24.6667,71.44,67,36,8.86,scattered clouds
356,Pasighat,IN,2021-09-27 00:26:00,28.0667,95.3333,74.05,93,79,4.12,broken clouds
357,Jeronimo Monteiro,BR,2021-09-27 00:26:00,-20.7894,-41.395,69.91,90,72,2.59,broken clouds
358,Nushki,PK,2021-09-27 00:26:01,29.5542,66.0215,75.92,16,1,4.65,clear sky
359,Killarney,IE,2021-09-27 00:26:01,52.05,-9.5167,49.33,88,100,5.08,overcast clouds
360,Puerto Carreno,CO,2021-09-27 00:26:01,6.189,-67.4859,81.48,75,99,3.87,overcast clouds
361,Usinsk,RU,2021-09-27 00:24:14,65.9939,57.5281,34.45,74,100,7.56,overcast clouds
362,Huarmey,PE,2021-09-27 00:26:02,-10.0681,-78.1522,63.7,85,43,6.06,scattered clouds
363,Puerto Maldonado,PE,2021-09-27 00:26:02,-12.6,-69.1833,81.0,78,0,0.0,clear sky
364,Jenison,US,2021-09-27 00:22:16,42.9072,-85.792,75.45,51,82,1.99,broken clouds
365,Carutapera,BR,2021-09-27 00:26:02,-1.195,-46.02,78.76,80,40,8.5,scattered clouds
366,Ust-Omchug,RU,2021-09-27 00:26:03,61.15,149.6333,34.18,68,17,3.85,few clouds
367,Ewa Beach,US,2021-09-27 00:26:03,21.3156,-158.0072,89.55,54,20,11.5,few clouds
368,High Prairie,CA,2021-09-27 00:26:03,55.4334,-116.4858,63.7,56,99,4.16,overcast clouds
369,Novosil,RU,2021-09-27 00:26:04,52.9739,37.0405,46.63,91,93,15.17,overcast clouds
370,Krasnovishersk,RU,2021-09-27 00:26:04,60.4078,57.082,37.17,71,100,7.4,overcast clouds
371,Mangrol,IN,2021-09-27 00:26:04,21.1167,70.1167,79.84,86,84,5.39,broken clouds
372,Kapoeta,SS,2021-09-27 00:26:05,4.7717,33.5903,72.91,82,67,4.61,broken clouds
373,Riyadh,SA,2021-09-27 00:21:33,24.6877,46.7219,78.94,29,90,8.28,overcast clouds
374,Codrington,AU,2021-09-27 00:26:05,-38.2667,141.9667,58.62,60,76,10.96,broken clouds
375,Kindu,CD,2021-09-27 00:26:06,-2.95,25.95,67.46,96,89,1.66,overcast clouds
376,Xai-Xai,MZ,2021-09-27 00:26:06,-25.0519,33.6442,66.43,83,0,6.53,clear sky
377,Hailey,US,2021-09-27 00:26:06,43.5196,-114.3153,76.86,16,1,10.36,clear sky
378,Wagar,SD,2021-09-27 00:26:07,16.1525,36.2032,83.08,54,3,7.96,clear sky
379,Bima,ID,2021-09-27 00:26:07,-8.4667,118.7167,81.68,68,43,5.3,scattered clouds
380,Tagusao,PH,2021-09-27 00:26:08,9.1924,117.8141,81.63,78,29,2.59,scattered clouds
381,Rawson,AR,2021-09-27 00:26:08,-43.3002,-65.1023,52.39,32,24,3.94,few clouds
382,Rio Gallegos,AR,2021-09-27 00:21:37,-51.6226,-69.2181,44.65,53,40,9.22,scattered clouds
383,Salinas,US,2021-09-27 00:26:08,36.6777,-121.6555,76.96,70,1,12.66,clear sky
384,Sovetskaya Gavan,RU,2021-09-27 00:26:09,48.9723,140.2878,59.25,57,100,1.57,overcast clouds
385,Jaicos,BR,2021-09-27 00:26:09,-7.3592,-41.1378,85.51,31,45,5.99,scattered clouds
386,Makakilo City,US,2021-09-27 00:26:09,21.3469,-158.0858,88.12,54,20,11.5,few clouds
387,Tateyama,JP,2021-09-27 00:26:10,34.9833,139.8667,76.1,67,17,17.85,few clouds
388,Suslovo,RU,2021-09-27 00:26:10,56.2167,88.1167,30.92,96,91,3.89,overcast clouds
389,Shchigry,RU,2021-09-27 00:26:10,51.8755,36.9043,48.02,85,82,14.76,broken clouds
390,Brandon,US,2021-09-27 00:26:10,27.9378,-82.2859,82.89,84,90,1.01,overcast clouds
391,High Level,CA,2021-09-27 00:26:11,58.5169,-117.136,46.51,93,90,5.75,light rain
392,Dingzhou,CN,2021-09-27 00:26:11,38.5131,114.9956,62.71,85,83,3.09,light rain
393,Tignere,CM,2021-09-27 00:26:12,7.3667,12.65,63.28,91,97,1.23,overcast clouds
394,Ratnagiri,IN,2021-09-27 00:26:12,16.9833,73.3,76.26,90,61,2.26,broken clouds
395,Ponta Delgada,PT,2021-09-27 00:26:12,37.7333,-25.6667,70.5,88,75,9.22,broken clouds
396,Saint George,US,2021-09-27 00:21:18,37.1041,-113.5841,90.43,22,1,1.01,clear sky
397,Gikongoro,RW,2021-09-27 00:26:13,-2.464,29.5739,58.05,85,56,3.4,broken clouds
398,Beringovskiy,RU,2021-09-27 00:26:13,63.05,179.3167,36.86,87,97,1.32,overcast clouds
399,Keningau,MY,2021-09-27 00:26:13,5.3378,116.1602,75.65,93,88,1.81,overcast clouds
400,Kaoma,ZM,2021-09-27 00:26:14,-14.7833,24.8,63.3,31,74,3.69,broken clouds
401,Kovdor,RU,2021-09-27 00:26:14,67.5662,30.4758,41.92,87,99,7.81,overcast clouds
402,Grand Gaube,MU,2021-09-27 00:26:14,-20.0064,57.6608,70.2,90,58,11.99,light rain
403,Pacific Grove,US,2021-09-27 00:26:15,36.6177,-121.9166,76.57,79,1,5.99,clear sky
404,Dordrecht,NL,2021-09-27 00:26:15,51.81,4.6736,62.74,90,76,1.01,broken clouds
405,Pisco,PE,2021-09-27 00:26:15,-13.7,-76.2167,60.85,82,0,13.8,clear sky
406,Merritt,CA,2021-09-27 00:26:16,50.1123,-120.7942,63.45,54,89,6.46,overcast clouds
407,Rock Sound,BS,2021-09-27 00:26:16,24.9,-76.2,82.56,72,94,12.88,overcast clouds
408,Hasaki,JP,2021-09-27 00:26:16,35.7333,140.8333,75.29,61,14,17.6,few clouds
409,Abnub,EG,2021-09-27 00:26:17,27.2696,31.1511,74.55,41,20,7.94,few clouds
410,Okha,RU,2021-09-27 00:26:17,53.5739,142.9478,54.48,52,15,8.14,few clouds
411,Cabra,ES,2021-09-27 00:26:17,37.4725,-4.4421,70.39,56,85,1.81,overcast clouds
412,Zabid,YE,2021-09-27 00:26:18,14.1951,43.3152,85.91,75,8,7.45,clear sky
413,Mukono,UG,2021-09-27 00:26:18,0.3533,32.7553,63.18,96,76,0.45,light rain
414,Jiangkou,CN,2021-09-27 00:26:18,25.4872,119.1986,76.89,69,0,5.17,clear sky
415,Cordoba,AR,2021-09-27 00:22:50,-31.4135,-64.1811,67.75,35,0,4.0,clear sky
416,Methana,GR,2021-09-27 00:26:19,37.5823,23.3914,73.78,52,0,7.4,clear sky
417,Geraldton,AU,2021-09-27 00:26:19,-28.7667,114.6,64.81,59,9,14.97,clear sky
418,Mirosi,RO,2021-09-27 00:26:19,44.4167,24.9333,59.45,52,2,7.7,clear sky
419,Oussouye,SN,2021-09-27 00:26:20,12.485,-16.5469,80.78,86,100,5.41,overcast clouds
420,Caceres,ES,2021-09-27 00:26:20,39.522,-6.3748,59.81,61,97,2.51,overcast clouds
421,Planeta Rica,CO,2021-09-27 00:26:20,8.4147,-75.5883,81.37,80,51,6.98,broken clouds
422,Tuatapere,NZ,2021-09-27 00:26:21,-46.1333,167.6833,48.81,44,5,0.81,clear sky
423,Pastos Bons,BR,2021-09-27 00:26:21,-6.6017,-44.0767,86.86,28,57,2.51,broken clouds
424,Qorveh,IR,2021-09-27 00:26:21,35.1664,47.8045,53.11,47,0,3.94,clear sky
425,Svetlogorsk,BY,2021-09-27 00:26:22,52.6333,29.7333,41.76,95,0,6.53,clear sky
426,Mangai,CD,2021-09-27 00:26:22,-4.05,19.5333,70.97,93,100,1.23,light rain
427,San Onofre,CO,2021-09-27 00:26:22,9.7359,-75.5263,80.37,90,82,7.02,broken clouds
428,Faya,SA,2021-09-27 00:26:23,18.3851,42.4509,63.12,24,3,3.4,clear sky
429,Moroni,KM,2021-09-27 00:26:23,-11.7022,43.2551,74.03,71,5,0.96,clear sky
430,Shelburne,CA,2021-09-27 00:26:23,44.0787,-80.2041,57.67,66,85,9.86,overcast clouds
431,Baherden,TM,2021-09-27 00:26:24,38.4362,57.4316,58.32,71,10,1.36,clear sky
432,Alingsas,SE,2021-09-27 00:26:24,57.9303,12.5335,56.52,82,70,6.22,broken clouds
433,Koutiala,ML,2021-09-27 00:26:24,12.3917,-5.4642,79.12,65,83,4.97,broken clouds
434,Broome,US,2021-09-27 00:26:25,42.2506,-75.833,59.58,67,90,5.75,overcast clouds
435,Teguldet,RU,2021-09-27 00:26:25,57.3064,88.1667,29.71,96,41,5.7,scattered clouds
436,Najran,SA,2021-09-27 00:26:25,17.4924,44.1277,75.85,21,6,4.56,clear sky
437,Phangnga,TH,2021-09-27 00:26:26,8.4509,98.5298,75.31,92,99,1.34,overcast clouds
438,Chulym,RU,2021-09-27 00:26:26,55.0997,80.9572,35.55,95,100,8.12,overcast clouds
439,Yumen,CN,2021-09-27 00:26:26,40.2833,97.2,58.6,22,44,12.1,scattered clouds
440,Lumding,IN,2021-09-27 00:26:27,25.7535,93.1732,77.27,87,94,1.07,overcast clouds
441,Seryshevo,RU,2021-09-27 00:26:27,51.0933,128.3786,55.33,96,100,15.88,overcast clouds
442,Adrar,MR,2021-09-27 00:26:27,20.5022,-10.0711,93.31,11,2,10.2,clear sky
443,Le Tampon,RE,2021-09-27 00:26:28,-21.2667,55.5167,62.37,76,75,4.61,light rain
444,Madang,PG,2021-09-27 00:26:28,-5.2246,145.7966,81.05,84,99,2.51,overcast clouds
445,Mikhaylovka,RU,2021-09-27 00:26:28,50.06,43.2379,48.52,84,45,16.75,scattered clouds
446,Coihueco,CL,2021-09-27 00:26:28,-36.6167,-71.8333,50.74,54,42,6.91,scattered clouds
447,Poco Verde,BR,2021-09-27 00:26:29,-10.7083,-38.1833,70.21,92,36,9.69,scattered clouds
448,Rio Grande,BR,2021-09-27 00:26:29,-32.035,-52.0986,61.95,93,1,8.95,clear sky
449,Bakchar,RU,2021-09-27 00:26:29,57.0186,82.0711,36.28,96,99,5.12,overcast clouds
450,Tual,ID,2021-09-27 00:26:30,-5.6667,132.75,80.64,82,99,12.5,overcast clouds
451,Kawalu,ID,2021-09-27 00:26:30,-7.3817,108.2082,73.53,93,94,2.28,overcast clouds
452,Toamasina,MG,2021-09-27 00:26:30,-18.1667,49.3833,66.2,100,40,4.61,light rain
453,Prince Rupert,CA,2021-09-27 00:26:31,54.3161,-130.3201,51.89,90,90,4.61,light rain
454,Salalah,OM,2021-09-27 00:26:31,17.0151,54.0924,80.69,89,40,3.44,scattered clouds
455,Vung Tau,VN,2021-09-27 00:25:53,10.346,107.0843,81.79,82,85,12.44,overcast clouds
456,Nemuro,JP,2021-09-27 00:26:31,43.3236,145.575,61.23,77,7,10.6,clear sky
457,Ouadda,CF,2021-09-27 00:26:32,8.0777,22.4007,67.23,94,97,0.67,overcast clouds
458,Marzuq,YE,2021-09-27 00:26:32,14.4,46.4667,75.31,15,6,2.84,clear sky
459,Medea,DZ,2021-09-27 00:26:32,36.2642,2.7539,61.25,79,91,1.72,overcast clouds
460,Black River,JM,2021-09-27 00:26:33,18.0264,-77.8487,82.98,74,40,2.37,scattered clouds
461,Norman Wells,CA,2021-09-27 00:26:33,65.282,-126.8329,35.64,69,75,5.75,broken clouds
462,Wangqing,CN,2021-09-27 00:26:33,43.3218,129.7634,61.83,88,100,3.89,overcast clouds
463,Ketchikan,US,2021-09-27 00:26:34,55.3422,-131.6461,51.78,92,100,5.37,moderate rain
